"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option1 Linked To","Option2 Name","Option2 Value","Option2 Linked To","Option3 Name","Option3 Value","Option3 Linked To","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Included / United States","Price / United States","Compare At Price / United States","Included / International","Price / International","Compare At Price / International","Status"
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/08/12/c4/1754966425b7e4cc91108cd654e87a8786810f73c0.jpg",36,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/09/09/5a/175737979273c8de18c7920160df02527767a7631d.jpg",37,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/07/eb/1759815122e57ec928b8062cfc69ecabb3c2e1998c.jpg",38,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/07/b9/1759815134372276b2f5adda66b3d59b4e14104d1a.jpg",39,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/07/c4/1759815143b683a59524096291ae2b2f82a81e95bb.jpg",40,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/07/ab/1759815187869e93e75fba758dbc11979c06b936c4.jpg",41,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/bd/176043776419e14f40d1c394c95d0b1952775cc741.jpg",42,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/48/17604377725c538fb794dc6566f096dfb4f8c8a5b9.jpg",43,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/5d/1760437831fd94bde8e5ffc8a81b48ede28ea57dc3.jpg",44,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/a6/17604379562fb8c23dfadab815966303795c2219f9.jpg",45,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/63/176043796215817b5f7f39eca919735109a3b47703.jpg",46,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/00/17604379678e5842a9a1e81c65ce9503a4de218b60.jpg",47,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/1a/176043799726342c6e90f6da992563630474326407.jpg",48,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/d4/1760438300a11d1dfc47d4beda7fc142569bc2fac2.jpg",49,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/ca/17604383069f2f5d88ea9f325188fc5a2fdc80b7c5.jpg",50,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/65/1760438312fc7303ac8799e0bf30bddc48c6840772.jpg",51,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/a4/1760438338b093842022bc03283344de891d4114a1.jpg",52,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/9e/1760438564c8f9afa20ef0659be48dcc4c6e5807f5.jpg",53,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/c7/176043856900185d0b9dd64873f76403cc0fc8629b.jpg",54,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/6f/1760438574434d2c99ad4fa1479ba27134270dd290.jpg",55,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/14/9c/17604386479b416a423d819a2a674021549f08eb7a.jpg",56,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/eb/1760943195c62fda3242d4304225d62ea4f2d5c5a0.jpg",57,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/ea/17609432020bedcd5b4173783f7e633f1185027df5.jpg",58,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/ac/1760943208fba3f6df614227aaf79cd44d2a678119.jpg",59,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/0b/17609432130ba4c8d7d8400000febd7c345ed3f5d4.jpg",60,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/54/1760943242629c4912e90ab1ef6e8d4bdd536c9be0.jpg",61,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/e7/176094759755fab04e81695e96f8623ec054fa98c6.jpg",62,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/48/1760947603ee8ea0da1f02e6ce183c242a5751385c.jpg",63,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/d6/1760948246f88b6a79de59d38179d8db8df6d6bc13.jpg",64,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/7c/1760947632fa58793aee5d0bba53b466ff6a4bd70e.jpg",65,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/c3/1760948482f8388fd24007f39ca51756d90260b7b4.jpg",66,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/44/17609484898cc2fa02368f591237b671403204be04.jpg",67,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/2b/1760948494b94bc9fc12235eb37845cc76dc39383e.jpg",68,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/e1/1760948500cf27425121456a7e2e1789cb18f813af.jpg",69,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/47/176094852855dbca95b663cc715da3ac5f7839a243.jpg",70,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/49/17609486653c10c68447ec87967bd2e7994583d3d5.jpg",71,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/76/1760948672c9342231288f61f0c2a0c83a02f1a8cc.jpg",72,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/e2/1760948679d9edd71d4bcc4e3f82ec4e5f3eda372f.jpg",73,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"zwj-wahd-mn-swar-alasaba-thw-rabt-mn-alfwlath-almqawm-llsda-anyq،-slslh-khrz-allulu-alarz-almtaddh-alawjh-walbsyth،-mjwhrat-alyd-(add-alkhrz-ashwaey)-j24110521866","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/10/20/7c/1760948718eed7a3703ce8441322b7ea8967e8aeb2.jpg",74,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"1-qtah،-sndwq-mjwhrat-mqsm-ila-3-adraj-5-tbqat-mn-almkhml،-sndwq-tkhzyn-almjwhrat-llaqwd-walaqrat-walkhwatm،-hdyh-llnsaa-walftyat-thw-sah-kbyrh،-sndwq-mjwhrat-mhmwl،-sndwq-tkhzyn-llhmam،-drj-tkhzyn-almktb،-sndwq-tkhzyn-qabl-lltkdys،-rf-altkhzyn-drj-sndwq-almjwhrat،-sndwq-alkhwatm،-sndwq-tkhzyn-alaqrat،-sndwq-mjwhrat-3-tbqat-mn-alakrylyk-walflanyl-j250408610700","1 قطعة، صندوق مجوهرات مقسم إلى 3 أدراج 5 طبقات من المخمل، صندوق تخزين المجوهرات للعقود والأقراط والخواتم، هدية للنساء والفتيات ذو سعة كبيرة، صندوق مجوهرات محمول، صندوق تخزين للحمام، درج تخزين المكتب، صندوق تخزين قابل للتكديس، رف التخزين درج صندوق المجوهرات، صندوق الخواتم، صندوق تخزين الأقراط، صندوق مجوهرات 3 طبقات من الاكريليك والفلانيل","<div><div class=""product-info""><div class=""product-info-node""><span>أسلوب:</span><strong style=""margin-left: 5px;"">أنيقة</strong></div><div class=""product-info-node""><span>مناسبة:</span><strong style=""margin-left: 5px;"">عيد</strong></div><div class=""product-info-node""><span>عنصر:</span><strong style=""margin-left: 5px;"">متعدد العناصر</strong></div><div class=""product-info-node""><span>نوع الموديلات:</span><strong style=""margin-left: 5px;"">صندوق مجوهرات أكريليك</strong></div><div class=""product-info-node""><span>المواد:</span><strong style=""margin-left: 5px;"">بلاستيك شفاف ""بولي ميثيل ميثاكريلات ""</strong></div></div><br/><div class=""product-measurements unit-cm""><strong>Product Measurements (CM)</strong><table><tr><th>لون</th><th>الطول</th><th>ارتفاع</th></tr><tr><td>بيج</td><td>24 cm</td><td>16 cm</td></tr><tr><td>رمادي</td><td>24 cm</td><td>16 cm</td></tr></table></div><br/><div class=""product-measurements unit-inch""><strong>Product Measurements (IN)</strong><table><tr><th>لون</th><th>الطول</th><th>ارتفاع</th></tr><tr><td>بيج</td><td>9.4 inch</td><td>6.3 inch</td></tr><tr><td>رمادي</td><td>9.4 inch</td><td>6.3 inch</td></tr></table></div></div>","YWhuomiao","","علب مجوهرات شكل صواني","",true,"Color","Color-65952259","","","","","","","","","","","","deny","manual","9.50","10.00","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/04/08/4f/1744098502cb046e0df7293fce163d2f9053312532.jpg",1,"","","","","","","","","","","","","","","","","","","","","","","","","","active"
"1-qtah،-sndwq-mjwhrat-mqsm-ila-3-adraj-5-tbqat-mn-almkhml،-sndwq-tkhzyn-almjwhrat-llaqwd-walaqrat-walkhwatm،-hdyh-llnsaa-walftyat-thw-sah-kbyrh،-sndwq-mjwhrat-mhmwl،-sndwq-tkhzyn-llhmam،-drj-tkhzyn-almktb،-sndwq-tkhzyn-qabl-lltkdys،-rf-altkhzyn-drj-sndwq-almjwhrat،-sndwq-alkhwatm،-sndwq-tkhzyn-alaqrat،-sndwq-mjwhrat-3-tbqat-mn-alakrylyk-walflanyl-j250408610700","","","","","","","","","Color-88701083","","","","","","","","","","","","deny","manual","8.60","10.00","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/05/30/6b/17485632849926588e021b6895ee529777bf274580.jpg",2,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"1-qtah،-sndwq-mjwhrat-mqsm-ila-3-adraj-5-tbqat-mn-almkhml،-sndwq-tkhzyn-almjwhrat-llaqwd-walaqrat-walkhwatm،-hdyh-llnsaa-walftyat-thw-sah-kbyrh،-sndwq-mjwhrat-mhmwl،-sndwq-tkhzyn-llhmam،-drj-tkhzyn-almktb،-sndwq-tkhzyn-qabl-lltkdys،-rf-altkhzyn-drj-sndwq-almjwhrat،-sndwq-alkhwatm،-sndwq-tkhzyn-alaqrat،-sndwq-mjwhrat-3-tbqat-mn-alakrylyk-walflanyl-j250408610700","","","","","","","","","Color-102826240","","","","","","","","","","","","deny","manual","9.00","9.00","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/05/17/98/1747470378113f95f59a333ea6e0925faceb53bc3a.jpg",3,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"1-qtah،-sndwq-mjwhrat-mqsm-ila-3-adraj-5-tbqat-mn-almkhml،-sndwq-tkhzyn-almjwhrat-llaqwd-walaqrat-walkhwatm،-hdyh-llnsaa-walftyat-thw-sah-kbyrh،-sndwq-mjwhrat-mhmwl،-sndwq-tkhzyn-llhmam،-drj-tkhzyn-almktb،-sndwq-tkhzyn-qabl-lltkdys،-rf-altkhzyn-drj-sndwq-almjwhrat،-sndwq-alkhwatm،-sndwq-tkhzyn-alaqrat،-sndwq-mjwhrat-3-tbqat-mn-alakrylyk-walflanyl-j250408610700","","","","","","","","","Color-127158029","","","","","","","","","","","","deny","manual","8.80","10.00","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/04/08/1a/1744098502014eb20c9cc87c546847f801257c98a0.jpg",4,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"1-qtah،-sndwq-mjwhrat-mqsm-ila-3-adraj-5-tbqat-mn-almkhml،-sndwq-tkhzyn-almjwhrat-llaqwd-walaqrat-walkhwatm،-hdyh-llnsaa-walftyat-thw-sah-kbyrh،-sndwq-mjwhrat-mhmwl،-sndwq-tkhzyn-llhmam،-drj-tkhzyn-almktb،-sndwq-tkhzyn-qabl-lltkdys،-rf-altkhzyn-drj-sndwq-almjwhrat،-sndwq-alkhwatm،-sndwq-tkhzyn-alaqrat،-sndwq-mjwhrat-3-tbqat-mn-alakrylyk-walflanyl-j250408610700","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/04/08/c2/17440985020335ad42ef11d1a5ac907125353c33e4.jpg",5,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"1-qtah،-sndwq-mjwhrat-mqsm-ila-3-adraj-5-tbqat-mn-almkhml،-sndwq-tkhzyn-almjwhrat-llaqwd-walaqrat-walkhwatm،-hdyh-llnsaa-walftyat-thw-sah-kbyrh،-sndwq-mjwhrat-mhmwl،-sndwq-tkhzyn-llhmam،-drj-tkhzyn-almktb،-sndwq-tkhzyn-qabl-lltkdys،-rf-altkhzyn-drj-sndwq-almjwhrat،-sndwq-alkhwatm،-sndwq-tkhzyn-alaqrat،-sndwq-mjwhrat-3-tbqat-mn-alakrylyk-walflanyl-j250408610700","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/04/08/33/17440985024329773696ced21c5eae1fc71b2f5368.jpg",6,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"1-qtah،-sndwq-mjwhrat-mqsm-ila-3-adraj-5-tbqat-mn-almkhml،-sndwq-tkhzyn-almjwhrat-llaqwd-walaqrat-walkhwatm،-hdyh-llnsaa-walftyat-thw-sah-kbyrh،-sndwq-mjwhrat-mhmwl،-sndwq-tkhzyn-llhmam،-drj-tkhzyn-almktb،-sndwq-tkhzyn-qabl-lltkdys،-rf-altkhzyn-drj-sndwq-almjwhrat،-sndwq-alkhwatm،-sndwq-tkhzyn-alaqrat،-sndwq-mjwhrat-3-tbqat-mn-alakrylyk-walflanyl-j250408610700","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/06/04/10/17490249729f1a4c45b63e05c3efa03a1d0cf0c31f.jpg",7,"","","","","","","","","","","","","","","","","","","","","","","","","",""
"1-qtah،-sndwq-mjwhrat-mqsm-ila-3-adraj-5-tbqat-mn-almkhml،-sndwq-tkhzyn-almjwhrat-llaqwd-walaqrat-walkhwatm،-hdyh-llnsaa-walftyat-thw-sah-kbyrh،-sndwq-mjwhrat-mhmwl،-sndwq-tkhzyn-llhmam،-drj-tkhzyn-almktb،-sndwq-tkhzyn-qabl-lltkdys،-rf-altkhzyn-drj-sndwq-almjwhrat،-sndwq-alkhwatm،-sndwq-tkhzyn-alaqrat،-sndwq-mjwhrat-3-tbqat-mn-alakrylyk-walflanyl-j250408610700","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://img.ltwebstatic.com/v4/j/spmp/2025/06/04/80/1749024984508f48e9aaa86a57ba52b63e055889b3.jpg",8,"","","","","","","","","","","","","","","","","","","","","","","","","",""
